Id,ACTION
1,0.8407894324328292
2,0.995201234482422
3,0.9995266810850975
4,0.9987497563862154
5,0.9999897372022183
6,0.9994757468792899
7,0.9177407264478966
8,0.999998804328366
9,0.8324952251195316
10,0.997604105002649
11,0.9969486640428615
12,0.9920401746442481
13,0.9840177428068668
14,0.3223609451777739
15,0.9930300405914148
16,0.9955853360558494
17,0.38031805250857365
18,0.8996061075507147
19,0.9994879699179362
20,0.9998285072390067
21,0.9997183579427257
22,0.9627130751548523
23,0.998112226932158
24,0.9911973362640499
25,0.999978711522589
26,0.9849074827031222
27,0.9982585280984788
28,0.9543516820392395
29,0.9970782836859075
30,0.9367425888517235
31,0.9986187846959629
32,0.9972173593760887
33,0.9986168718968877
34,0.998981717487556
35,0.997921984539583
36,0.999160957272877
37,0.989347705206678
38,0.9996382571190923
39,0.9948199783723479
40,0.9448930446472714
41,0.5909804612754421
42,0.9978951625250188
43,0.9963922790030869
44,0.998854813481615
45,0.9989293570551344
46,0.994333472026647
47,0.9999972315495353
48,0.9979424698509628
49,0.9999585953778813
50,0.9979862793413836
51,0.9731547195412613
52,0.9994128976450094
53,0.9927849960400087
54,0.9999342051483883
55,0.9994528834071659
56,0.992525535514044
57,0.9941982970725594
58,0.999847344956852
59,0.9990216549470893
60,0.9984391829413787
61,0.9989327793961927
62,0.999916803642633
63,0.9983928874220382
64,0.9998222229964934
65,0.9998757035476374
66,0.9980457478884702
67,0.9951336928332065
68,0.9999174960634102
69,0.998467182158273
70,0.5408158713178128
71,0.9985965408129527
72,0.9997221625705278
73,0.9989239920908973
74,0.9997323848453202
75,0.9986416190222459
76,0.9998388161817302
77,0.9997802708634645
78,0.99896479305411
79,0.7766145170409219
80,0.999487300916067
81,0.9999497138669774
82,0.9996686539612888
83,0.999293572674608
84,0.998478649054581
85,0.9934063087151649
86,0.9977927103007527
87,0.9959778312628144
88,0.99964869543441
89,0.9991501354138915
90,0.9419475853062307
91,0.9985786560277158
92,0.4817181706294083
93,0.9992545758331096
94,0.994493079333953
95,0.9992507670580651
96,0.9999522885302665
97,0.38271933805679964
98,0.9983664923920325
99,0.9999106449139078
100,0.9995746958581759
101,0.9986536364660872
102,0.9576856908989908
103,0.9996462922550192
104,0.9838767714701121
105,0.7998910508202959
106,0.9979413159726818
107,0.9999044622926518
108,0.9988983052897125
109,0.9992651724547696
110,0.9979619375698464
111,0.9045738120961588
112,0.998527206258129
113,0.9954289244696664
114,0.9998249107414399
115,0.9986373759511185
116,0.9736312888925522
117,0.9661940328940375
118,0.9990733067300649
119,0.9997484221842251
120,0.9980533040535701
121,0.9956023617168348
122,0.999611468648381
123,0.8979499767238918
124,0.9996191399722749
125,0.999317442878243
126,0.6613135076078682
127,0.9464978777212846
128,0.9692785996915554
129,0.9990031209471402
130,0.9995898867798906
131,0.999438235732234
132,0.9997320611585399
133,0.999482212636646
134,0.7307305025055422
135,0.9995375557012306
136,0.9980258331022871
137,0.999434082541505
138,0.9922903424287968
139,0.9893418221687941
140,0.9999684814486429
141,0.997891795082753
142,0.99987596244681
143,0.9997705033407115
144,0.9986646364607534
145,0.9999957354302488
146,0.8600173049256464
147,0.6511201988062266
