Id,ACTION
1,0.911667688617526
2,0.9488558809284059
3,0.9536033866402319
4,0.9409246077883537
5,0.9599766929050291
6,0.9558880077526704
7,0.9359834121048434
8,0.9661261110963242
9,0.9193170067651157
10,0.9417027331456951
11,0.9441564173563087
12,0.9355499745868531
13,0.9414949273943938
14,0.903457834969833
15,0.9397472863337756
16,0.9465583279119825
17,0.9075353283624634
18,0.9265232789109531
19,0.957509028636359
20,0.9536945366713391
21,0.9553162938604366
22,0.9420067211166404
23,0.9429757321252545
24,0.9384709730094966
25,0.949552445517811
26,0.9335067101922625
27,0.9487299050812011
28,0.9273143843773942
29,0.9488201165495082
30,0.9283165521866827
31,0.9489615425123429
32,0.9415331337886463
33,0.9453797269332551
34,0.9536473732624247
35,0.9465873559734864
36,0.9558414420477965
37,0.9418364276270339
38,0.9535632454082882
39,0.9416912236434684
40,0.9297205604773446
41,0.9128867345255821
42,0.9520642642939366
43,0.9438031020370755
44,0.9503540515550122
45,0.9500881114440234
46,0.9365949255068317
47,0.9628686375550344
48,0.9426079832271321
49,0.9646930339253544
50,0.9504138408050063
51,0.9392506144969448
52,0.9507324991749909
53,0.9423903640251675
54,0.9600859344161595
55,0.949128327685657
56,0.9317936966112651
57,0.9436120800465789
58,0.9603572131419037
59,0.9523362148339031
60,0.9543398824999666
61,0.9490320759883801
62,0.9508699317434588
63,0.9461111397381415
64,0.9559833737833463
65,0.9569918908992221
66,0.9516955493545516
67,0.938445341706307
68,0.9616091393632183
69,0.9428431345673097
70,0.9017431972332193
71,0.9415620127538802
72,0.9531657718458845
73,0.9529518430791761
74,0.9549568145881028
75,0.9501726836060045
76,0.9559242724140211
77,0.9540594561949186
78,0.9280244977917432
79,0.9189138873936651
80,0.9505994933533143
81,0.9613919461886387
82,0.9506121056377425
83,0.9477480755426652
84,0.9511647281150192
85,0.9435063173258993
86,0.9257179119440903
87,0.9404836976461375
88,0.950210632919008
89,0.9521772299558231
90,0.929522797448376
91,0.9424208444530504
92,0.9212788639531581
93,0.9575060734226334
94,0.9374920206930266
95,0.9469206137398121
