Id,ACTION
1,0.3775837527740218
2,0.9450387386342374
3,0.9930337547687773
4,0.9772174684608422
5,0.9999811641432881
6,0.9976133251791635
7,0.5607952547321302
8,0.9999977962690111
9,0.3253730378809499
10,0.9754535029013243
11,0.9583122762297096
12,0.8936924929665138
13,0.7400009711098754
14,0.023930934242393564
15,0.8823302997647292
16,0.9361831661752252
17,0.029753638684558055
18,0.3400916707361697
19,0.9908747999151258
20,0.9978953804262376
21,0.9969782633662932
22,0.6815250087748546
23,0.9914700602046698
24,0.8857130943364802
25,0.9999469819644189
26,0.8295737554746829
27,0.9723238335050683
28,0.8605468882555332
29,0.9605172294062755
30,0.5213168674336366
31,0.9781209012984636
32,0.9669848017070869
33,0.9810951575397603
34,0.9822399415105637
35,0.9664447310481372
36,0.9929371843177988
37,0.8763997640140472
38,0.9938324910639839
39,0.9428557244479285
40,0.5359201472807956
41,0.0762624158079765
42,0.9593751773217336
43,0.9720530542499457
44,0.9897228738096977
45,0.98423846510439
46,0.930337814879201
47,0.9999940505404635
48,0.9734614921764296
49,0.9998028429703818
50,0.9815154774159928
51,0.7846569956221634
52,0.9914808826990072
53,0.8862623426275829
54,0.9999883059175153
55,0.9947578517713612
56,0.9872994539960039
57,0.9059802439429222
58,0.9998013898976574
59,0.9889573681063896
60,0.9776386051590825
61,0.9844356180032575
62,0.9998755154152884
63,0.9760748419398254
64,0.9982270047229612
65,0.9987383079863812
66,0.9838761701280112
67,0.9487458401829074
68,0.9997528665593008
69,0.9777254673646412
70,0.06013255981957609
71,0.9766959935425975
72,0.993259207830857
73,0.9881161075479665
74,0.9980042624062508
75,0.9783204584329989
76,0.9953788122970896
77,0.9972688137936802
78,0.9978595565164676
79,0.17002191873954672
80,0.9919609558110543
81,0.9993415396227209
82,0.9945271643361693
83,0.9881853857802743
84,0.9840849957248061
85,0.9007155774832889
86,0.9960912232729516
87,0.957360768703793
88,0.9946865527323019
89,0.9887210002425156
90,0.5104832953971503
91,0.985813648345821
92,0.0453419931222167
93,0.990863317426382
94,0.9274397492697569
95,0.9848385576240947
96,0.9998651188652048
97,0.041885687541926675
98,0.9799108543187652
99,0.9987266859533014
100,0.9954193662787624
101,0.9799354757869444
102,0.8951177139007865
103,0.9948590164497839
104,0.8077993000216914
105,0.18894853487195817
106,0.9585286713536975
107,0.9999697827485242
108,0.987761896322275
109,0.9892260128459426
110,0.9712825571650789
111,0.34419646589870156
112,0.9801889077818602
113,0.9453971248155791
114,0.9997987845611924
115,0.9786340814498488
116,0.6649914739031799
117,0.6521026293814494
118,0.9857805264657166
119,0.9959872512848361
120,0.9747028800629034
121,0.9554093973630129
122,0.9936219464122797
123,0.31040035618262973
124,0.995260729435482
125,0.9853463645680274
126,0.14061201630376216
127,0.5502435075750642
128,0.6754103270569224
129,0.9984712995894143
130,0.9951800140359244
131,0.9970815622491903
132,0.9967662916937255
133,0.9949426346994356
134,0.15841662706887683
135,0.9970707526336307
136,0.9811808750211625
137,0.993760660855494
138,0.9154696304783494
139,0.839806350287986
140,0.9999905441716657
141,0.9863476596667018
142,0.9997203922878894
143,0.9979791759613992
144,0.9778127196579927
145,0.9999939846120032
