Id,ACTION
1,0.727208841282797
2,0.9888343449521468
3,0.99995
4,0.9984970695970695
5,0.9988495670995672
6,0.9938046159408859
7,0.7835244996568839
8,0.995373145613084
9,0.7212696605629065
10,0.9948457225657888
11,0.8961654731137164
12,0.9725877101647777
13,0.9932480240149357
14,0.13223114814649187
15,0.9768574366957941
16,0.9572745442688494
17,0.053544381099203564
18,0.688938110983203
19,0.9984873366013072
20,1
21,0.998265057277391
22,0.938638996902927
23,0.9948402899895522
24,0.9689823817627835
25,0.9805564546594212
26,0.8537045413991091
27,0.9873982064941008
28,0.9708701444927134
29,0.9881503006537516
30,0.6636370524017019
31,0.9934744759134081
32,0.9965765239902264
33,0.9792207896567489
34,0.9802756132303381
35,0.9912395700790437
36,0.9709792035203317
37,0.9688021375373171
38,0.9930840722989679
39,0.989943368254987
40,0.8822032062978319
41,0.37650005415776927
42,0.9780395076898047
43,0.9759937973654735
44,0.9967786492374727
45,0.9980800288600289
46,0.977252825417612
47,0.9915095651954476
48,0.9853593015364055
49,0.9982229332636803
50,0.9775703559299703
51,0.7795854854753532
52,0.9993333333333334
53,0.9683097086511826
54,0.9946744812457294
55,0.994471752533672
56,0.9809049786236742
57,0.9752019550642759
58,0.9996557807807808
59,0.9977576354988404
60,0.9952321304442272
61,0.9983781280788178
62,0.8768666440759797
63,0.9595088882005259
64,0.9954534161490682
65,0.9927357032739386
66,0.9607343116655188
67,0.9899645446832366
68,0.9983938725490196
69,0.9780167699595407
70,0.17526251362391823
71,0.9981601307189543
72,0.9898462621754608
73,0.9967478053284118
74,0.9706279647403824
75,0.9953938195791137
76,0.9618049371705286
77,0.9982371212121213
78,0.9454765130553576
79,0.4329441266169817
80,0.9960763741401188
81,0.9968993715434891
82,0.9993396825396825
83,0.9920239189308157
84,0.9996296296296296
85,0.968204809918929
86,0.9557905777265387
87,0.9877384312456462
88,0.9985351170568562
89,0.9931346886961855
90,0.8104718768854607
91,0.9976019360269361
92,0.1052332844616824
93,0.9973755117431587
94,0.9755272008562181
95,0.9943728571428571
96,0.9833002170645245
97,0.26775076807346104
98,0.9965403193297928
99,0.9951720668474888
100,0.9961032708032707
101,0.92184505635579606
102,0.9683150130032719
103,0.99985
104,0.9825071382413344
105,0.49431398361568346
106,0.9769156226238748
107,0.9917267344458058
108,0.9979888712241654
109,0.9892087520704064
110,0.9781071182824504
111,0.7021928861986434
112,0.9960222488038276
113,0.9439052120241936
