Id,ACTION
1,0.9670546257082961
2,0.987767284649309
3,0.9976930066589051
4,0.991460169722361
5,0.9980735685105984
6,0.9964101669562532
7,0.9069088452668281
8,0.9997608383207658
9,0.7513177813824593
10,0.9801640850007483
11,0.9959215017571359
12,0.9682480005040517
13,0.9953896439049181
14,0.5629735469621334
15,0.9688408156571987
16,0.9835584244879998
17,0.5047768454600713
18,0.8764412854510304
19,0.9990546558318665
20,0.9992527055476631
21,0.9992864641775698
22,0.9491861213933506
23,0.9983289739869461
24,0.9828780871359547
25,0.9995910870029384
26,0.967385197227171
27,0.9893390778818024
28,0.9926732572723596
29,0.9916845835005446
30,0.9251488877386624
31,0.9925416492170922
32,0.9876288514023445
33,0.9867001177128709
34,0.9957278091420535
35,0.9883009478717584
36,0.9973517096318105
37,0.9680642479618978
38,0.9984401664069783
39,0.9783597963822414
40,0.9710683832258514
41,0.7565451125706563
42,0.9980608082572445
43,0.9800264697920519
44,0.9962074353858954
45,0.998370626202267
46,0.9799398073857215
47,0.9993438285980464
48,0.9923941968987442
49,0.9998150148396494
50,0.9937541336154724
51,0.9303627650491386
52,0.9944358326941694
53,0.9685531030715205
54,0.9980302937599353
55,0.998185794349753
56,0.9989547829577885
57,0.9779964453408969
58,0.99852997540788
59,0.9939289746514003
60,0.9992664048995105
61,0.9975332490592956
62,0.9995817583514798
63,0.9893857834623522
64,0.9985673332079178
65,0.9988613620902161
66,0.9936623394529157
67,0.9890750408847254
68,0.9993696427139399
69,0.9856277733851408
70,0.6067262820354904
71,0.9920464333947112
72,0.9947372780494589
73,0.998810598715723
74,0.9972257535462123
75,0.9939900622777205
76,0.9935112364377944
77,0.9983634569350271
78,0.9181696601639429
79,0.833975817577599
80,0.9964072153888953
81,0.9994333173233133
82,0.9977656666339644
83,0.9960277760347614
84,0.9966804622947435
85,0.9960053142113299
86,0.9960782972696045
87,0.9944321952696819
88,0.9976376319919922
89,0.9978086036673475
90,0.9588069305476609
91,0.9885110618183977
92,0.6042753780095592
93,0.9989681937099768
94,0.9907945466292065
95,0.9951670829296728
96,0.9991797903359608
97,0.6572239611232915
98,0.9944496274307529
99,0.995928112066877
100,0.9987868605763645
101,0.984641639471765
102,0.9076122302084454
103,0.9963605957865493
104,0.9645127154790964
105,0.8702423927098702
106,0.9935675502958682
107,0.9979320472828224
108,0.9907554688045371
109,0.9969821784108693
110,0.9966282631050486
111,0.9056641618313802
112,0.9933782083001985
