Id,ACTION
1,0.985006439677451
2,0.9981737105910695
3,0.9997350125788849
4,0.9992799852564577
5,0.9998848557000228
6,0.9994707610169491
7,0.9806780726582948
8,0.9999971874150705
9,0.8012925336240013
10,0.9899904758413177
11,0.9995839279014168
12,0.9907771728000173
13,0.9998341893664991
14,0.3950338787531051
15,0.9921533396282632
16,0.9940329259175361
17,0.2580972502095447
18,0.9291878707258315
19,0.9999693824837317
20,0.9999864943118819
21,0.9999802383608505
22,0.9905171728450105
23,0.9999606879480486
24,0.9933172638474947
25,0.9999940805402374
26,0.9808901823706953
27,0.997514780992504
28,0.999610298265533
29,0.998796998568449
30,0.9355188007129955
31,0.9989271481269576
32,0.997865509081066
33,0.9982196522690925
34,0.9994300079651298
35,0.9982918222886125
36,0.9997064190520653
37,0.9905329101830183
38,0.999946152189438
39,0.997546681302513
40,0.9840467083660345
41,0.6091750744225601
42,0.9998550221879524
43,0.9978420794241107
44,0.99974907486646
45,0.9999419346539806
46,0.9961986570355599
47,0.9999634846984563
48,0.9994848788568205
49,0.9999987368133659
50,0.9979805527105363
51,0.9759892173244372
52,0.9990221491243207
53,0.9787943168361944
54,0.9998669277704195
55,0.999953044889334
56,0.9999741330894757
57,0.9920202327264309
58,0.999810881524241
59,0.999580525017484
60,0.9999709171888915
61,0.9999032443304451
62,0.9999858889531128
63,0.9981576013249153
64,0.9999152456797191
65,0.9999635534821543
66,0.9993114180352286
67,0.9987616174299031
68,0.9999734000118558
69,0.9977379615905483
70,0.46918488914307027
71,0.9995366150259047
72,0.9993537588147151
73,0.9999610283469463
74,0.9997724304515935
75,0.9994807665118753
76,0.9993993322219624
77,0.999895121466182
78,0.9930955778974919
79,0.8407326563546739
80,0.9998220118110992
81,0.9999733279863144
82,0.9998408987815278
83,0.9995101246857812
84,0.9998623185355604
85,0.9994231205728376
86,0.9996259869270347
87,0.9995757261916327
88,0.9998529460625335
89,0.9997686771485563
90,0.9801333489567183
91,0.9966019460675123
92,0.5466248830399308
93,0.9999676673823347
94,0.9993713750989618
95,0.9993736988576413
96,0.9999905237338328
97,0.7922197431465874
98,0.9994876963122904
99,0.9993827733733694
100,0.9999788570687828
101,0.9963609733887605
102,0.9769864308885949
103,0.9995222405057077
104,0.9914505020809895
105,0.935218623576219
106,0.9988283987840931
107,0.9997991268340567
108,0.9990691256063281
109,0.9997664543866673
110,0.9996249293919119
111,0.9633170185290644
112,0.9994711823325564
113,0.9975826982092764
114,0.9999764148420638
115,0.9991694582586846
116,0.9844908967434786
117,0.9386269474854823
118,0.9999241850811286
119,0.9999929498241198
120,0.9995204842772071
121,0.9871868310717967
122,0.999936254297695
123,0.9925910996928198
124,0.999981549162962
