Id,ACTION
72734,0.8617409338503343
4378,0.9808191747423819
2395,0.9596170313130811
19986,0.9772493720690831
50015,0.9957215677532407
1755,0.9703530353960129
21135,0.979705897545397
3077,0.9975294790896945
15575,0.9400392160148747
4474,0.9657029050363148
25293,0.8255718694247968
6222,0.9371070472692806
52925,0.9242658598380782
108550,0.9079911937572057
1600,0.9654850351744243
19839,0.990357092160874
53747,0.911323107059312
2017,0.9049545252179689
3883,0.9745611913833823
39942,0.9276985873754628
771,0.9972277950256112
7370,0.9866831774381359
2765,0.8732037668201531
5464,0.9578061061443356
48938,0.9495973871200316
2034,0.8897167707520677
121729,0.9826587416239836
49323,0.8842174033102338
3970,0.9721285322086203
9659,0.9660040718788798
7648,0.962452250489044
3119,0.9193540374971244
22800,0.9619512193607507
3104,0.979705897545397
2819,0.962452250489044
46503,0.9506321151690963
51311,0.9764742350388169
17831,0.9916263638333886
63815,0.8992650751143144
21951,0.9735415487811114
15615,0.9108288102685673
15887,0.9098623821430735
10472,0.972158392328669
4620,0.9864837434558663
8085,0.9335644957900553
770,0.9125058957860201
5730,0.9794301254799942
10704,0.9538172026446382
7393,0.9990173131563805
3100,0.9665009557192442
7284,0.9966795930245631
16541,0.9646519099338938
5456,0.9878223925882774
24926,0.9705035356549302
43514,0.9198617596259757
83560,0.8617409338503343
4620,0.9840252964242766
4914,0.9878563938303571
50308,0.9654268694498533
52194,0.9098623821430735
7411,0.9422998974962058
20818,0.9793463398807469
28021,0.9636995451916935
21009,0.9692535528645453
33112,0.9950472773382654
4663,0.986038224683767
33266,0.9041216224904403
1978,0.9687865908027881
6999,0.9274219036764618
58476,0.7782745962080979
4933,0.9233820202482274
13845,0.9768609280339503
101834,0.9495973871200316
2541,0.9725861043321858
5739,0.9794301254799942
1411,0.973291321955361
16972,0.9677299835556197
15412,0.9403994607776179
15894,0.9428229685113572
5496,0.9908352059611744
122272,0.9619762244056954
4199,0.9669057330195724
3685,0.9613820997061605
15785,0.9740541138006908
8150,0.9068594106860628
50213,0.917661882684226
13767,0.8882658621099172
771,0.9669576591522709
4139,0.9527695457677781
16643,0.9515890389370226
6957,0.9193540374971244
15389,0.9696302138335591
1030,0.9869143306880829
8715,0.7968201527153735
3000,0.9552526804315884
58493,0.924973998831401
240,0.8255718694247968
22873,0.9960015294201601
16850,0.986038224683767
28275,0.9309758920801995
795,0.8992613750598126
15956,0.9477779487537854
174,0.9481168429066198
51766,0.9400392160148747
17244,0.8442626494609196
13867,0.9921758469034629
14815,0.9877313376183402
1568,0.902270230021038
1553,0.9737767711035125
59029,0.9616687163876665
71192,0.8255718694247968
1652,0.9604328017720752
4549,0.9076572634600681
2014,0.9349696923872528
54303,0.9649782531328439
815,0.962452250489044
15779,0.962452250489044
1080,0.9190228959061356
7014,0.9963868325894887
