Id,ACTION
1,0.911667690275615
2,0.9488558801486904
3,0.9536033867646078
4,0.9409246062620276
5,0.9599766907017392
6,0.9558880066185319
7,0.9359834109060222
8,0.9661261107461372
9,0.9193170095822101
10,0.9417027327161551
11,0.9441564160532896
12,0.9355499736923888
13,0.9414949284042226
14,0.9034578368058164
15,0.9397472846158135
16,0.9465583263822837
17,0.9075353310264428
18,0.9265232789917025
19,0.9575090276403339
20,0.9536945367569271
21,0.9553162925332359
22,0.942006720478625
23,0.9429757325129923
24,0.9384709725965872
25,0.949552445274343
26,0.9335067097896939
27,0.9487299069945712
28,0.9273143872351208
29,0.9488201155190031
30,0.9283165535963387
31,0.9489615422097598
32,0.941533132494468
33,0.9453797285217982
34,0.9536473740380766
35,0.9465873557903983
36,0.9558414415427882
37,0.9418364267740674
38,0.9535632459819673
39,0.9416912248023311
40,0.929720561943808
41,0.9128867355488695
42,0.9520642637976204
43,0.9438031021928945
44,0.9503540508246631
45,0.950088112365359
46,0.9365949237575816
47,0.9628686378738756
48,0.9426079836927225
49,0.964693034163984
50,0.9504138433000751
51,0.9392506155819441
52,0.9507324983877167
53,0.9423903628758785
54,0.9600859358074609
55,0.9491283297676397
56,0.931793696855783
57,0.9436120785811466
58,0.9603572135648123
59,0.9523362153507687
60,0.9543398836296386
61,0.9490320739607015
62,0.9508699328418396
63,0.9461111399136548
64,0.955983373640867
65,0.9569918907293123
66,0.9516955503095004
67,0.938445341662009
68,0.9616091400345538
69,0.9428431340749
70,0.9017431982586502
71,0.9415620112688193
72,0.9531657713433547
73,0.9529518426154422
74,0.9549568139910878
75,0.9501726825708048
76,0.955924271287473
77,0.9540594550586232
78,0.9280244995249874
79,0.9189138902635244
80,0.9505994925275107
81,0.9613919470084245
82,0.9506121048764291
83,0.9477480756855498
84,0.9511647270755078
85,0.9435063169406789
86,0.9257179120292072
87,0.9404836985667087
88,0.9502106306528657
89,0.9521772319202761
90,0.9295227976473093
91,0.9424208456710061
92,0.9212788661972517
93,0.9575060715888485
94,0.9374920208629649
95,0.946920611945202
96,0.9453502432145953
97,0.9109179789463915
98,0.947870147838016
99,0.9544685389930878
100,0.9520444537365943
101,0.941347869496526
102,0.9147959172033672
103,0.9494444207502845
104,0.9338771641142911
105,0.9208392335837727
106,0.9528432191528696
107,0.9588522125636134
108,0.9431483807836242
109,0.9536052264425431
110,0.9454807940635046
111,0.923822783732952
112,0.9465165186821355
113,0.9399830463808243
114,0.9538287767802441
115,0.9499699852242003
116,0.9403873696584816
117,0.9358889024476708
118,0.952191479995574
119,0.960641768206986
120,0.9494199597888276
121,0.9455872439081364
122,0.9523367169727269
123,0.930654452048064
124,0.9561774475836817
125,0.9489225080526247
126,0.9241551462253698
127,0.9105949801047979
128,0.9245072243245546
129,0.9288218790875816
130,0.9455640311514224
131,0.9573521460924632
132,0.9548443990186329
133,0.9452799129787655
134,0.9220562648728142
135,0.9545098153229808
136,0.9409148025936726
137,0.9533105900703129
138,0.9363194081959455
139,0.9362104939839774
140,0.960657082270364
141,0.9477422667041795
142,0.9452566092473048
143,0.9535771381496964
144,0.9536488188848113
145,0.9613291113512783
146,0.9081233062030944
147,0.8993884775298706
148,0.9224327292597642
149,0.9610406068138384
150,0.9471781955109166
151,0.956098009235441
152,0.9305813321696063
153,0.9499303237115474
154,0.9383146525508889
155,0.9427317745997891
156,0.9401228998293872
157,0.9458505414652545
158,0.9521185373879262
159,0.9452418699303304
160,0.9363969190249697
161,0.9146309508318166
162,0.9572778760988362
163,0.9528228084978105
164,0.9432453774040614
165,0.9496796047577186
166,0.9650325089644692
167,0.9332387076726908
168,0.947511049497915
169,0.942629774258512
170,0.9544815353715647
171,0.9503780331376118
172,0.9469484378342174
173,0.946949377470306
174,0.9483304833068067
175,0.9522587394435054
176,0.9580216013078235
177,0.9320378839406837
178,0.9536488523643737
179,0.9541507203456757
180,0.9142646720501654
181,0.909494478129163
182,0.9428813489046688
183,0.931782736896484
184,0.9404132107694535
185,0.9522376481269984
186,0.9270600622158073
187,0.9542990884022192
188,0.9426498393485967
189,0.9226658149263238
190,0.9552548199036507
191,0.9641107007373924
192,0.9400644113438168
193,0.961700021611368
194,0.9542433310008867
195,0.9469138846475978
196,0.9589181249914208
197,0.9519483832812348
198,0.9381434481851586
199,0.955102017033003
200,0.9195076657169944
201,0.9523186266775924
202,0.9463298410555443
203,0.9290412900040926
204,0.9390816102503823
205,0.9581361915836311
206,0.9491358877030226
207,0.9522808344080955
208,0.947301717773892
209,0.9020221663782061
210,0.9370472998724805
211,0.9364245729790887
212,0.9370066781630045
213,0.9588359194176153
214,0.9433657946455922
215,0.9469167222329128
216,0.937185798616487
217,0.9307399142682031
218,0.9545909224080724
219,0.946574280418583
220,0.9305485836359907
221,0.8941888879016142
222,0.9617106958817138
223,0.9615521028770802
224,0.940138781978413
225,0.9406680087046015
226,0.9280149144294452
227,0.930526697372375
228,0.945791520934237
229,0.9602750946839973
230,0.9475171772191686
231,0.9460589281839052
232,0.9403799463303684
233,0.9394446166094191
234,0.9140834030782317
235,0.9382682656598884
236,0.9320963102961107
237,0.9349689038422474
238,0.9397597941407787
239,0.9347848106408413
240,0.9527098180965488
241,0.9399898557285682
242,0.899667489004321
243,0.9151345104859904
244,0.9430476570267875
245,0.9313702953032387
246,0.954666882105559
247,0.9429945530656542
248,0.9411374962627312
249,0.9476884051778991
250,0.9528055549384544
251,0.9537129632880625
252,0.9295318401167736
253,0.9546765518042998
254,0.9586643204891432
255,0.9642469744302664
256,0.9389755903881587
257,0.9538703892101102
258,0.9286612969297013
259,0.9275227064283742
260,0.95959462061645
261,0.949074203269614
262,0.9449175643681419
263,0.9587997367554523
264,0.95785084120105
265,0.9534636526615977
266,0.9480032086893331
267,0.9300641109002136
268,0.9533182435824835
269,0.9414843900836631
270,0.9502009873436348
271,0.9457594749720977
272,0.9446669072004913
273,0.9454463584502619
274,0.9270752979052291
275,0.9560124146328061
276,0.9416208715017017
277,0.9521632451904207
278,0.9557018009141095
279,0.9344904044443826
280,0.9245967110314094
281,0.9636989458740827
282,0.9554256418870626
283,0.9092190679162021
284,0.9399521029992055
285,0.9543379085276604
286,0.944471653163684
287,0.9602153200745364
288,0.9514878144708198
289,0.9381733167484627
290,0.9525455820307254
291,0.9064739418943024
292,0.9333151728781319
293,0.9552942309395736
294,0.9465825523229149
295,0.9506443948430688
296,0.9171833040116206
297,0.8634312594050276
298,0.9447186086463982
299,0.9114751148497888
300,0.9543577212907995
301,0.9187626077658885
302,0.9580944893602064
303,0.917614607060707
304,0.9273440601877708
305,0.9498637054468705
306,0.9476048445138932
307,0.9438700511347126
308,0.9576670696215087
309,0.9262078617865261
310,0.9420389268306468
311,0.9558318762351619
312,0.941799622526481
313,0.9471356195161731
314,0.9472265042641785
315,0.9656960971434297
316,0.9544925580820353
317,0.9270078627451445
318,0.9478837352097146
319,0.9165251996309559
320,0.9452929055007364
321,0.9517503989432985
322,0.9153501489083938
323,0.9608479850693781
324,0.9423358166634493
325,0.93561305032118
326,0.9292469860169968
327,0.944384468038057
328,0.9527964829690355
329,0.9509484312901951
330,0.9496975047760471
331,0.9555317267241152
332,0.9405560216187558
333,0.9454505313668412
334,0.9194196994601276
335,0.9533008665139521
336,0.9397579288229501
337,0.9524623410155061
338,0.9571729181362677
339,0.9452818671327355
340,0.9460926673823443
341,0.9479231715395957
342,0.9440457796048874
343,0.9333790018944941
344,0.9559195808648978
345,0.9592002434095094
346,0.9488924279008908
347,0.9417101792974247
348,0.9362569052331859
349,0.9587565285942948
350,0.9441131568120859
351,0.9257470053860014
352,0.9577485169887671
353,0.9432596350901415
354,0.9188614568074265
355,0.9395748029161122
356,0.9526177065848177
357,0.9442302568817998
358,0.9504472465962931
359,0.9403822077312833
360,0.9008161503215141
361,0.9332900194462378
362,0.9419662701264566
363,0.9354935778882038
364,0.9243348098879204
365,0.9575494247184787
366,0.9616476204449952
367,0.9546496007327865
368,0.9557542559139935
369,0.9451568944235885
370,0.9473398529423925
371,0.9477645488159108
372,0.9563558030499468
373,0.8812306359723848
374,0.923206705968793
375,0.9380780827804426
376,0.9530761707398916
377,0.8916772398109787
378,0.9485445784475826
379,0.9610455584695277
380,0.9326302886729755
381,0.9282628393549518
382,0.9427323534951709
383,0.9587548818046344
384,0.9389171569869916
385,0.9379248023856004
386,0.9443039707228691
387,0.9321735637410836
388,0.9400683259428448
389,0.9452703093172903
390,0.9548055893651096
391,0.924269613197427
392,0.948841316020635
393,0.9465271724676478
394,0.9492701579762435
395,0.9413713899595838
396,0.94793048441603
397,0.9638424458538412
398,0.9446759328074177
399,0.9539838646566253
400,0.9351735754129525
401,0.9537001184556307
402,0.9488351052995138
403,0.9419640657508074
404,0.9481809795046697
405,0.9568228366902265
406,0.9495040812547525
407,0.9288252241018721
408,0.9575953295709296
409,0.9486507853126515
410,0.9513901187236538
411,0.9556427970511909
412,0.9361618483915465
413,0.9232564672201258
414,0.9494868500570076
415,0.9535651792852134
416,0.9365212416460865
417,0.9491940011946579
418,0.947392784069912
419,0.9445250155216617
420,0.9454015079298125
421,0.9533281668756592
422,0.9315473168771602
423,0.9353786354366067
424,0.9210108696886984
425,0.9526283862548768
426,0.9478310842563975
427,0.9515403150258123
428,0.9478498236178386
429,0.9347377739794949
430,0.9608784930182576
431,0.9531977737629345
432,0.949770912673264
433,0.9422401541214624
434,0.940053263203672
435,0.9468714787697576
436,0.960211438607883
437,0.9506302425341222
438,0.8748544709393952
439,0.9411284432835076
440,0.9127683119617057
441,0.9535924116517223
442,0.9630573396403953
443,0.9428032489130148
444,0.9544973429226321
445,0.9155546154650427
446,0.9522567256599878
447,0.9317319599791045
448,0.9561039765515964
449,0.9455697881654631
450,0.9327484614120304
451,0.9306480468362899
452,0.9469817509688113
453,0.9541979799258539
454,0.9277843313951325
455,0.9411541158107674
456,0.9562887639617749
457,0.9529971646021532
458,0.9456109634811404
459,0.9492270853846113
460,0.9207353623718165
461,0.9194793773272847
462,0.9659218576644805
463,0.9465543844950258
464,0.9517845487498291
465,0.945999471203762
466,0.953759896932944
467,0.9168508262588166
468,0.9447521577126357
469,0.9455075277439345
470,0.9373321111186537
471,0.945844889347653
472,0.9449283117610333
473,0.9505796199092482
474,0.9393769107039405
475,0.9343831435683456
476,0.9327599034380076
477,0.9541290856651387
478,0.9368832034614988
479,0.9614753389574234
480,0.9627997036155042
481,0.9610566046649501
482,0.9327849858485959
483,0.9574723321666201
484,0.9385949909313482
485,0.9457449332022313
486,0.9269743529478501
487,0.9406141296604081
488,0.9433910521024645
489,0.9575932244850289
490,0.9445134442813792
491,0.946999652186009
492,0.9496683343984367
493,0.9511974548191557
494,0.9584357460030049
495,0.9370090049278219
496,0.9465611517209617
497,0.9609850834995959
498,0.9512690491021804
499,0.9553568854032118
500,0.9432711527950608
501,0.9496498804285962
502,0.9358241119078098
503,0.9383203733954497
504,0.9484073321177247
505,0.9330825545939663
506,0.9545937640028112
507,0.9559097745053021
508,0.9409806693406463
509,0.9393727433695837
510,0.9093254694512015
511,0.9275280417088686
512,0.9487878905926692
513,0.9463504439855923
514,0.9120948297556623
515,0.9473063069918689
516,0.9461426389584038
517,0.9598259178699743
518,0.9473554293333346
519,0.9355772598866128
520,0.9317659838666245
521,0.9539609845133046
522,0.9333016195184585
523,0.9591096100596205
524,0.9071537423933087
525,0.9242880240714705
526,0.8869162116495942
527,0.9512714766462044
528,0.9460488595138324
529,0.9317725095539987
530,0.9596909069163615
531,0.9355965157508837
532,0.9343805324160882
533,0.9580384781882934
534,0.9261645572136922
535,0.9465883582619148
536,0.9490357962629722
537,0.9591496700081081
538,0.9387249667803077
539,0.943301104092898
540,0.9353221056588348
541,0.9426437210841624
542,0.9360042057482086
543,0.9278998545733116
544,0.9541944055124547
545,0.9423423570589301
546,0.9461864235364023
547,0.9246504518156989
548,0.9233210333873821
549,0.9125403288278173
550,0.92930559225702
551,0.9446541821633437
552,0.9274206717874455
553,0.9565711370646647
554,0.927891575672077
555,0.9486227638969837
556,0.94575187428453
557,0.9513430097694152
558,0.9357546571841112
559,0.9385673040329221
560,0.9354811296597735
561,0.944239480267357
562,0.9501283978919969
563,0.952803193590302
564,0.9126888946019673
565,0.9615811421515582
566,0.9345152243152207
567,0.9400955537895725
568,0.9111748586063082
569,0.9431729444065655
570,0.9349020119654758
571,0.8627470198904312
572,0.9451553205593748
573,0.9308166536962944
574,0.8945722838491443
575,0.9638677048232341
576,0.9470608390830224
577,0.9462866538193088
578,0.9538069708718984
579,0.9095371549932535
580,0.9311978414384624
581,0.9497003306918257
582,0.9438247683516728
583,0.9489902499404903
584,0.9294947612176865
585,0.9482829519089812
586,0.9470510423003288
