Id,ACTION
1,0.9896655585148321
2,0.9990880129803562
3,0.9997257065290569
4,0.9951790922248775
5,0.9998688631053864
6,0.9996252141447697
7,0.9863763814585111
8,0.9999983690279053
9,0.9560650797925068
10,0.9916990163187328
11,0.9997323826878619
12,0.9931148948843997
13,0.9998829522128082
14,0.3738542213695759
15,0.9922869931817305
16,0.9974723369717309
17,0.3781290081173353
18,0.9086829789587201
19,0.9999615431702443
20,0.9999764972412245
21,0.9999901938904482
22,0.9971653046169292
23,0.999951292117016
24,0.9953588953104374
25,0.9999914387673801
26,0.967444216164295
27,0.9989942427337162
28,0.9999245194806936
29,0.9993084107649903
30,0.9780153883503353
31,0.9996827357519954
32,0.9986073352313002
33,0.9997573571407483
34,0.9995787450097678
35,0.999614623176027
36,0.9999040156117464
37,0.9961638639183312
38,0.9999838863080768
39,0.9991127727719069
40,0.9949880797798619
41,0.6208229809938025
42,0.9998256152054172
43,0.998926635554278
44,0.9997750552140896
45,0.999884025687169
46,0.997953488834727
47,0.9999473767021988
48,0.9997413132394128
49,0.9999984607260527
50,0.998642499398769
51,0.9769110217540321
52,0.9996130652314699
53,0.9906539497122565
54,0.9998636123327257
55,0.9999613080917596
56,0.9999600057231903
57,0.9969973042114542
58,0.9998272956126674
59,0.9998272475982576
60,0.9999420040339011
61,0.9998594935355868
62,0.9999924539711914
63,0.9991092278577965
64,0.9999283966516399
65,0.9999747747968719
66,0.9970885367800696
67,0.9946716045832293
68,0.9999690646267815
69,0.9991287373547231
70,0.4465385620202759
71,0.9982279722520855
72,0.9988651600620709
73,0.999970010702315
74,0.9999346054191014
75,0.9990296036342491
76,0.9996141947263796
77,0.9999248809767483
78,0.9890495327773491
79,0.7029911947671134
80,0.9999308547936421
81,0.9999676558120094
82,0.9998958281093419
83,0.9994183646747723
84,0.9997895160364199
85,0.9991678421631358
86,0.9997665047142708
87,0.9987829090792332
88,0.9998904972488502
89,0.9989454483773491
90,0.984188417234253
91,0.9961447505051184
92,0.610310252724004
93,0.999911018006265
94,0.9997829369340924
95,0.9995371447072445
96,0.9999904729845533
97,0.7811411840935324
98,0.9998662207845559
99,0.9972485979050393
100,0.9999694015636178
101,0.994977557124611
102,0.9434281180770908
103,0.9996182837663846
104,0.9978590880380881
105,0.9346079257114752
106,0.9995156395537514
107,0.9997738452350614
108,0.9996341544268414
109,0.9998766378706848
110,0.99961128097377006
111,0.9607491043403747
112,0.9993686516552315
113,0.9975431425749559
114,0.9999456336985432
115,0.9997027527598455
116,0.9957960567366738
117,0.9155584717098165
118,0.99957013135847
119,0.9999879263684179
120,0.9994134091167746
121,0.9336489239857175
122,0.9998503019919881
123,0.9972405229075726
124,0.9999521141035054
125,0.9996204142281372
126,0.9276967961958175
127,0.9550710064709392
128,0.9833153932078558
129,0.9998097951881156
130,0.9995986652334888
131,0.9996813953254359
132,0.9999653294651147
133,0.9996477988575969
134,0.952133288799635
135,0.9999207209908724
136,0.9995799431472568
137,0.9996541463734951
138,0.9806885517757444
139,0.9990449138048066
140,0.9999663832046747
141,0.9998818343420555
142,0.9999731033327575
